"Protein.Accession","Gene.Names","Protein.Annotation","X0h.a","X0h.b","X2h.a","X2h.b","X8h.a","X8h.b","X16h.a","X16h.b"
"tr|Q8BK35|Q8BK35_MOUSE","Gltscr2","MCG2065, isoform CRA_c OS=Mus musculus GN=Gltscr2 PE=1 SV=1",29214.4,25334.8,25348,27204.3,43614.4,40019.9,112999.4,115774.1
"tr|E9QAZ2|E9QAZ2_MOUSE","Gm10020","Ribosomal protein L15 OS=Mus musculus GN=Gm10020 PE=3 SV=1",114017.2,109529.8,68094.2,120492.4,144574.8,138744.9,280978.5,294571.9
"tr|D3YYL7|D3YYL7_MOUSE","Gm10126","Uncharacterized protein OS=Mus musculus GN=Gm10126 PE=4 SV=2",44450.6,27889.5,36799.2,58712.6,40221.1,38024.2,128354.4,122133.9
"tr|D3Z237|D3Z237_MOUSE","Gm10355","Uncharacterized protein OS=Mus musculus GN=Gm10355 PE=4 SV=1",12258.9,12228.2,13106.1,12589.5,15379.1,14617.4,24336.1,23999.7
"tr|Q9CQX6|Q9CQX6_MOUSE","Gm16286","MCG141091, isoform CRA_a OS=Mus musculus GN=Gm16286 PE=2 SV=1",112521.1,104155.3,105717.6,100582.9,127193,118769.3,179076,177901
"tr|E9Q2Z4|E9Q2Z4_MOUSE","Gm16494","Protein Gm16494 OS=Mus musculus GN=Gm16494 PE=4 SV=1",62290.4,47281,45369.3,57354.3,86585.9,87952.7,89546,109511.1
"tr|E9Q368|E9Q368_MOUSE","Gm17296","Protein Gm17296 OS=Mus musculus GN=Gm17296 PE=4 SV=1",29187.9,29130.8,30356.6,30537.5,50221.8,44266.8,78614,79589.5
"tr|F6QL70|F6QL70_MOUSE","Gm17669","Protein Gm17669 OS=Mus musculus GN=Gm17669 PE=4 SV=1",69324.9,63780.7,59160.3,72383.5,124565.4,110452.5,318707.2,265670.3
"tr|F6TVX7|F6TVX7_MOUSE","Gm20671","Uncharacterized protein (Fragment) OS=Mus musculus GN=Gm20671 PE=4 SV=1",21532.1,23993,23119.1,24895.2,43259.7,39161.3,64446.6,65950.2
"tr|J3QP80|J3QP80_MOUSE","Gm5814","MCG15559 OS=Mus musculus GN=Gm5814 PE=4 SV=1",10445.4,11479,12248.3,12034,22405.5,22629.1,28697.2,31275.1
"tr|E9Q3K0|E9Q3K0_MOUSE","Gm6588","Protein Gm6588 OS=Mus musculus GN=Gm6588 PE=4 SV=1",17763.6,17019.2,14799.3,15748.5,25509,26450.8,34849.6,38516.7
"tr|F6SVV1|F6SVV1_MOUSE","Gm9493","Protein Gm9493 OS=Mus musculus GN=Gm9493 PE=4 SV=1",230314,214851.2,204607,225227.9,335334.6,320067.9,552963.6,581699.5
"sp|Q9DAS9|GBG12_MOUSE","Gng12","Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12 OS=Mus musculus GN=Gng12 PE=1 SV=3",47899.4,47560.3,42788.3,49895.8,61790.2,57965.6,77144.2,78662.3
"sp|Q99LH1|NOG2_MOUSE","Gnl2","Nucleolar GTP-binding protein 2 OS=Mus musculus GN=Gnl2 PE=2 SV=2",33875,31013.6,26114.5,31720,48210.2,45516.5,106741.3,116659.7
"sp|Q8CI11|GNL3_MOUSE","Gnl3","Guanine nucleotide-binding protein-like 3 OS=Mus musculus GN=Gnl3 PE=1 SV=2",117855,112681.7,86832,97415.4,152371.7,141231.2,271932.3,276370.6
"sp|Q6PGG6|GNL3L_MOUSE","Gnl3l","Guanine nucleotide-binding protein-like 3-like protein OS=Mus musculus GN=Gnl3l PE=1 SV=1",32509.9,32962.9,23683.4,34898.2,73796.9,66611,126295,141068.6
"sp|Q3TFK5|GPTC4_MOUSE","Gpatch4","G patch domain-containing protein 4 OS=Mus musculus GN=Gpatch4 PE=1 SV=1",51315.4,46313.9,41286.3,48787.5,70958.4,64642.9,157718.9,159187.1
"sp|Q8BUV3|GEPH_MOUSE","Gphn","Gephyrin OS=Mus musculus GN=Gphn PE=1 SV=2",74484.9,76769,80716.3,75011,99676.3,96254.9,152785.1,145878.3
"tr|A0JNY3|A0JNY3_MOUSE","Gphn","Gephyrin OS=Mus musculus GN=Gphn PE=1 SV=1",74410.8,76716.7,79662.9,74573.7,99599.6,95597.2,152478.3,147672.6
"sp|Q8VCE2|GPN1_MOUSE","Gpn1","GPN-loop GTPase 1 OS=Mus musculus GN=Gpn1 PE=1 SV=1",33874.8,31148.4,37881.2,31780.3,45045.2,42002.4,62335,61165.2
"sp|Q9D3W4|GPN3_MOUSE","Gpn3","GPN-loop GTPase 3 OS=Mus musculus GN=Gpn3 PE=2 SV=1",24628.2,24791.4,24633.2,22440.9,24536.1,24975.2,43426,39728.8
"sp|Q8BFQ3|OGR1_MOUSE","Gpr68","Ovarian cancer G-protein coupled receptor 1 OS=Mus musculus GN=Gpr68 PE=2 SV=1",10973,13604.2,12159.8,11399.6,14306.2,12896.9,19261.6,23188.9
"sp|Q80TI0|GRM1B_MOUSE","Gramd1b","GRAM domain-containing protein 1B OS=Mus musculus GN=Gramd1b PE=2 SV=2",31740.3,31392.2,33134.8,35433.8,104079,92249.9,154511.4,161768.8
"sp|Q80TI0-4|GRM1B_MOUSE","Gramd1b","Isoform 4 of GRAM domain-containing protein 1B OS=Mus musculus GN=Gramd1b",32491.3,31625.5,34412.2,37566.9,104874.2,92608,151948.1,157930.7
"sp|O88396|GRPE2_MOUSE","Grpel2","GrpE protein homolog 2, mitochondrial OS=Mus musculus GN=Grpel2 PE=2 SV=2",31558.1,30799.6,32832.5,29009.4,56637.3,51092.4,87455,85621.3
"sp|Q8C5Q4|GRSF1_MOUSE","Grsf1","G-rich sequence factor 1 OS=Mus musculus GN=Grsf1 PE=1 SV=2",26220.1,26943.8,28700.1,26372.6,37317.6,34086.1,57299.9,56258.2
"sp|Q810D6|GRWD1_MOUSE","Grwd1","Glutamate-rich WD repeat-containing protein 1 OS=Mus musculus GN=Grwd1 PE=2 SV=2",86175.9,91044.1,83005.3,82902.3,112785.6,113923.5,154634.6,158888.4
"sp|Q5RL51|GSTCD_MOUSE","Gstcd","Glutathione S-transferase C-terminal domain-containing protein OS=Mus musculus GN=Gstcd PE=2 SV=1",18593.4,19078.7,12574.1,16864.9,18803.2,18897.6,27728.6,26454.9
"sp|Q9D902|T2EB_MOUSE","Gtf2e2","General transcription factor IIE subunit 2 OS=Mus musculus GN=Gtf2e2 PE=1 SV=2",44224.9,41948.2,38223.9,63817,64970.9,60821,133042.5,144328.3
"sp|Q99ME9|NOG1_MOUSE","Gtpbp4","Nucleolar GTP-binding protein 1 OS=Mus musculus GN=Gtpbp4 PE=2 SV=3",38829.7,39044.5,33448.4,46349.4,57798.4,55091.3,132437.9,120216
"sp|P04187|GRAB_MOUSE","Gzmb","Granzyme B(G,H) OS=Mus musculus GN=Gzmb PE=1 SV=1",21092.3,22114.8,16617.4,25060.2,27819.4,25654.6,44742.6,44380
"sp|P10922|H10_MOUSE","H1f0","Histone H1.0 OS=Mus musculus GN=H1f0 PE=2 SV=4",28343.4,34165.7,30389.9,46682,50903.3,47250.9,93414,87858.5
"sp|Q9QZQ8|H2AY_MOUSE","H2afy","Core histone macro-H2A.1 OS=Mus musculus GN=H2afy PE=1 SV=3",172136.2,176848.8,94197.1,153059.2,184611.6,195646.1,246036.4,261547.9
"sp|Q8CCK0|H2AW_MOUSE","H2afy2","Core histone macro-H2A.2 OS=Mus musculus GN=H2afy2 PE=1 SV=3",80449.9,82141.3,55922.8,71410.9,87014.8,88575.3,109200,109405.1
"sp|P06339|HA15_MOUSE","H2-T23","H-2 class I histocompatibility antigen, D-37 alpha chain OS=Mus musculus GN=H2-T23 PE=1 SV=1",54651.9,53524.5,61372.5,59309,89807.2,94178.5,113938.9,112811.7
"sp|Q8BY71|HAT1_MOUSE","Hat1","Histone acetyltransferase type B catalytic subunit OS=Mus musculus GN=Hat1 PE=1 SV=1",60690.1,60462.7,61048.5,59164.6,91442.3,85842.8,138976.7,141458.1
"sp|O35387|HAX1_MOUSE","Hax1","HCLS1-associated protein X-1 OS=Mus musculus GN=Hax1 PE=1 SV=1",32563.9,33908.4,35669.7,32745,43262.7,40332.1,59386.2,63627.5
"sp|Q8C2B3|HDAC7_MOUSE","Hdac7","Histone deacetylase 7 OS=Mus musculus GN=Hdac7 PE=1 SV=2",63880.7,63851.7,60857.2,65938.5,69490.9,66377.3,105204.1,104039
"sp|Q8C2B3-2|HDAC7_MOUSE","Hdac7","Isoform 2 of Histone deacetylase 7 OS=Mus musculus GN=Hdac7",63748.6,63688.3,59926.2,65658.3,69599.4,66450.6,106029.1,104800.4
"sp|Q8VDJ3|VIGLN_MOUSE","Hdlbp","Vigilin OS=Mus musculus GN=Hdlbp PE=1 SV=1",102526,102037.9,61523.2,103828.9,138392.5,132495.4,210775.9,213448.8
"tr|G3X9B1|G3X9B1_MOUSE","Heatr1","HEAT repeat containing 1 OS=Mus musculus GN=Heatr1 PE=4 SV=1",122514.1,105293.6,153222.2,97110.7,197178.9,179675.4,244878.1,238135.2
"sp|Q8BQM4|HEAT3_MOUSE","Heatr3","HEAT repeat-containing protein 3 OS=Mus musculus GN=Heatr3 PE=2 SV=1",61406.8,60677,65027.3,63009.6,95128.9,86425.5,154772.4,148313.2
"sp|Q69ZR2|HECD1_MOUSE","Hectd1","E3 ubiquitin-protein ligase HECTD1 OS=Mus musculus GN=Hectd1 PE=1 SV=2",85445,87110.8,89696,87149.2,112594.5,106449.7,149206.4,156474.9
"tr|F8WIE5|F8WIE5_MOUSE","Hectd1","E3 ubiquitin-protein ligase HECTD1 OS=Mus musculus GN=Hectd1 PE=1 SV=1",85873.9,88192.4,90304,87672.6,112583.4,106263.5,147973.8,153877.2
"sp|Q60848|HELLS_MOUSE","Hells","Lymphocyte-specific helicase OS=Mus musculus GN=Hells PE=1 SV=2",32342.9,29615.9,24787.7,33558.3,31876.6,29398.4,74008.1,68389.4
"sp|Q921L7|HEMK1_MOUSE","Hemk1","HemK methyltransferase family member 1 OS=Mus musculus GN=Hemk1 PE=2 SV=2",14003.4,14740.8,15295.5,13467.8,15722.6,13835.6,25767.1,25716.3
"sp|Q8C3I8|HGH1_MOUSE","Hgh1","Protein HGH1 homolog OS=Mus musculus GN=Hgh1 PE=2 SV=1",55304.5,55859.5,57611.2,51818.6,78935.7,74269.2,105199.5,110452.9
"sp|Q8BLH7|HIRP3_MOUSE","Hirip3","HIRA-interacting protein 3 OS=Mus musculus GN=Hirip3 PE=1 SV=1",43765.5,45602.1,47443.4,41956.2,60348.1,55511.1,119209.2,130383.4
"sp|P43275|H11_MOUSE","Hist1h1a","Histone H1.1 OS=Mus musculus GN=Hist1h1a PE=1 SV=2",97101.9,107239.1,86141,168619.8,178162,177693.1,414167.1,380721.4
"sp|P43276|H15_MOUSE","Hist1h1b","Histone H1.5 OS=Mus musculus GN=Hist1h1b PE=1 SV=2",191628,185368.9,179138.2,306261.3,337767,331935.5,685693.2,644622.1
"sp|P15864|H12_MOUSE","Hist1h1c","Histone H1.2 OS=Mus musculus GN=Hist1h1c PE=1 SV=2",565231.2,542512.8,520646.2,1020744.8,994503.7,977194.5,2232182.8,1928859.6
"sp|P43274|H14_MOUSE","Hist1h1e","Histone H1.4 OS=Mus musculus GN=Hist1h1e PE=1 SV=2",186872.3,185320.4,168253.2,329772,334659.7,329257.4,757735.4,669189.1
"sp|Q03172|ZEP1_MOUSE","Hivep1","Zinc finger protein 40 OS=Mus musculus GN=Hivep1 PE=1 SV=1",19937.9,21142.7,14672,18440.6,27480.3,27373.5,34572.1,37039.8
"sp|A2A884|ZEP3_MOUSE","Hivep3","Transcription factor HIVEP3 OS=Mus musculus GN=Hivep3 PE=1 SV=1",11796.8,11823.4,11429.4,10918.5,16316.1,14364.5,18674.3,21604.9
"sp|O08528|HXK2_MOUSE","Hk2","Hexokinase-2 OS=Mus musculus GN=Hk2 PE=2 SV=1",81342.3,79283.8,77144.5,80455.1,140820.6,125931.9,204527.7,223144.4
"sp|Q8R1M0|HMCES_MOUSE","Hmces","Embryonic stem cell-specific 5-hydroxymethylcytosine-binding protein OS=Mus musculus GN=Hmces PE=1 SV=1",35140,33913.7,31300.5,35253.6,40237.5,37763.5,54066.4,53308.2
"sp|P17095|HMGA1_MOUSE","Hmga1","High mobility group protein HMG-I/HMG-Y OS=Mus musculus GN=Hmga1 PE=1 SV=4",75088.9,71879,64455.1,70635.4,98632.4,94966.7,113276.4,115892.9
"sp|P17095-1|HMGA1_MOUSE","Hmga1","Isoform HMG-Y of High mobility group protein HMG-I/HMG-Y OS=Mus musculus GN=Hmga1",70030.4,65647.4,57514.6,66910.8,93643.8,89911,108160,116873.7
"sp|Q01237|HMDH_MOUSE","Hmgcr","3-hydroxy-3-methylglutaryl-coenzyme A reductase OS=Mus musculus GN=Hmgcr PE=2 SV=3",15796.1,15753.9,20200.6,18926.8,50579.6,42476.2,67126.1,63051.9
"sp|Q8JZK9|HMCS1_MOUSE","Hmgcs1","Hydroxymethylglutaryl-CoA synthase, cytoplasmic OS=Mus musculus GN=Hmgcs1 PE=1 SV=1",37984.3,39501.7,45029.9,42490.6,110773.4,95384.8,253092.6,295541
"sp|P49312|ROA1_MOUSE","Hnrnpa1","Heterogeneous nuclear ribonucleoprotein A1 OS=Mus musculus GN=Hnrnpa1 PE=1 SV=2",268969.7,249469.5,254211.3,262858.2,311057,307873.4,416853.2,430906
"sp|Q7TMK6|HOOK2_MOUSE","Hook2","Protein Hook homolog 2 OS=Mus musculus GN=Hook2 PE=1 SV=3",5908.2,5362.3,6486.1,5416.7,6941.6,6907.6,10640,11316.8
"sp|Q8K248|HPDL_MOUSE","Hpdl","4-hydroxyphenylpyruvate dioxygenase-like protein OS=Mus musculus GN=Hpdl PE=2 SV=1",3837.7,3819.3,4445.7,4166.2,10369.2,8494.3,20441.1,21258.4
"sp|O70503|DHB12_MOUSE","Hsd17b12","Estradiol 17-beta-dehydrogenase 12 OS=Mus musculus GN=Hsd17b12 PE=2 SV=1",121849.3,111674.4,109476.7,122690.7,142061.3,133647.5,183575.8,184267.5
"sp|O88736|DHB7_MOUSE","Hsd17b7","3-keto-steroid reductase OS=Mus musculus GN=Hsd17b7 PE=2 SV=1",8181.2,8195.6,8388,8373.4,13300.3,12030.4,17199.5,15728.3
"sp|P07901|HS90A_MOUSE","Hsp90aa1","Heat shock protein HSP 90-alpha OS=Mus musculus GN=Hsp90aa1 PE=1 SV=4",1112078.7,1101429.3,1150359.9,1111412.1,1457452.1,1410505.2,1927227.5,1953889.8
"sp|P11499|HS90B_MOUSE","Hsp90ab1","Heat shock protein HSP 90-beta OS=Mus musculus GN=Hsp90ab1 PE=1 SV=3",1026177.1,1028573.2,1087171.4,1046489.3,1468584,1402208.6,2111299.4,2135887.8
"sp|P08113|ENPL_MOUSE","Hsp90b1","Endoplasmin OS=Mus musculus GN=Hsp90b1 PE=1 SV=2",189832.7,184675.6,218006.4,199779.7,240250.3,233680.9,316478.4,316650.8
"sp|Q8BM72|HSP13_MOUSE","Hspa13","Heat shock 70 kDa protein 13 OS=Mus musculus GN=Hspa13 PE=2 SV=1",32205.2,34363.9,37624.8,31212.9,38755.7,36594.2,56814.9,56490.5
"sp|P16627|HS71L_MOUSE","Hspa1l","Heat shock 70 kDa protein 1-like OS=Mus musculus GN=Hspa1l PE=2 SV=4",1690388.5,1652283.9,1590521,1715377.5,2321360.8,2186115.1,2918370.4,2832300.5
"sp|P17156|HSP72_MOUSE","Hspa2","Heat shock-related 70 kDa protein 2 OS=Mus musculus GN=Hspa2 PE=1 SV=2",1889982.4,1816847,1740484.3,1900184.9,2603183.2,2483730.5,3347268.4,3429637.4
"sp|P20029|GRP78_MOUSE","Hspa5","78 kDa glucose-regulated protein OS=Mus musculus GN=Hspa5 PE=1 SV=3",409404.4,396614.3,410884,419313.2,591487.3,560837.3,729949.8,745335.2
"sp|P63017|HSP7C_MOUSE","Hspa8","Heat shock cognate 71 kDa protein OS=Mus musculus GN=Hspa8 PE=1 SV=1",2562464.3,2529338.1,2323950,2562424.1,3467228.3,3353252.3,4495726.1,4523925.1
"sp|P38647|GRP75_MOUSE","Hspa9","Stress-70 protein, mitochondrial OS=Mus musculus GN=Hspa9 PE=1 SV=3",156139.2,155404.7,170064.8,151162.8,194269.3,187833.9,262855.1,263849.8
"sp|Q99P31|HPBP1_MOUSE","Hspbp1","Hsp70-binding protein 1 OS=Mus musculus GN=Hspbp1 PE=2 SV=1",58130.9,58326.4,64235.1,63277.9,90822.6,81274.1,146607.6,145017.9
"sp|P63038|CH60_MOUSE","Hspd1","60 kDa heat shock protein, mitochondrial OS=Mus musculus GN=Hspd1 PE=1 SV=1",439156.4,447294.2,467630.7,433155.5,535122.6,528514.3,763463.7,759843.4
"sp|Q64433|CH10_MOUSE","Hspe1","10 kDa heat shock protein, mitochondrial OS=Mus musculus GN=Hspe1 PE=1 SV=2",197537.3,182469.1,213991.2,200026.7,238183,225022,339163.9,318037.7
"sp|Q61699|HS105_MOUSE","Hsph1","Heat shock protein 105 kDa OS=Mus musculus GN=Hsph1 PE=1 SV=2",118352.5,115681.2,121765.8,115964.3,185557.1,172727.2,262690.4,275636.2
"sp|Q9JKR6|HYOU1_MOUSE","Hyou1","Hypoxia up-regulated protein 1 OS=Mus musculus GN=Hyou1 PE=1 SV=1",131213.2,131370.1,123301.6,129973.3,160351.6,157587.4,203245.4,206042
"sp|P03975|IGEB_MOUSE","Iap","IgE-binding protein OS=Mus musculus GN=Iap PE=2 SV=1",58337,54542.6,65839.3,68902.1,116249.5,104994.2,183906.6,189904.5
"sp|Q8BU30|SYIC_MOUSE","Iars","Isoleucine--tRNA ligase, cytoplasmic OS=Mus musculus GN=Iars PE=2 SV=2",119426.9,117924.1,121220.6,115553.7,159768.5,151796.8,243083.9,248036.9
"sp|P13597|ICAM1_MOUSE","Icam1","Intercellular adhesion molecule 1 OS=Mus musculus GN=Icam1 PE=1 SV=1",26299.9,25761.8,33016.3,25970.4,56744.9,60657.5,69902.4,66866.3
"sp|P20067|ID1_MOUSE","Id1","DNA-binding protein inhibitor ID-1 OS=Mus musculus GN=Id1 PE=1 SV=3",2912.3,2853.7,3052,2594.8,4718.9,4082.9,6186.2,5110.6
"sp|P41133|ID3_MOUSE","Id3","DNA-binding protein inhibitor ID-3 OS=Mus musculus GN=Id3 PE=1 SV=1",15671,17234,18479,18209.1,21618.8,19219.3,35552.6,34796.4
"sp|P58044|IDI1_MOUSE","Idi1","Isopentenyl-diphosphate Delta-isomerase 1 OS=Mus musculus GN=Idi1 PE=2 SV=1",62022.1,66278.6,74309.2,61799.4,122463.2,105316.3,215601,236663.9
"sp|Q61025|IFT20_MOUSE","Ift20","Intraflagellar transport protein 20 homolog OS=Mus musculus GN=Ift20 PE=1 SV=1",13104.1,14142.8,15946,13389.3,18980.3,20306.3,28946.8,31794
"sp|Q9D0P8|IFT27_MOUSE","Ift27","Intraflagellar transport protein 27 homolog OS=Mus musculus GN=Ift27 PE=1 SV=1",41944.2,42655.2,46524.2,41467.4,35100.3,37035.5,60113.4,63102.8
"sp|Q60751|IGF1R_MOUSE","Igf1r","Insulin-like growth factor 1 receptor OS=Mus musculus GN=Igf1r PE=1 SV=3",24220,23347.9,23663.9,23370.6,49505.4,45499.9,94024,97832.6
"tr|Q9DCE9|Q9DCE9_MOUSE","Igtp","Protein Igtp OS=Mus musculus GN=Igtp PE=1 SV=1",116639.6,113479.7,116396.7,114034.4,150968.5,166579.8,203342.5,199984.3
"sp|Q9QZ85|IIGP1_MOUSE","Iigp1","Interferon-inducible GTPase 1 OS=Mus musculus GN=Iigp1 PE=1 SV=2",63176.1,65143.3,65944.8,64955,142217.4,174548.9,211639.8,211751
"sp|Q7TT37|ELP1_MOUSE","Ikbkap","Elongator complex protein 1 OS=Mus musculus GN=Ikbkap PE=2 SV=2",113228.1,112386.1,104286,110462.6,142794.3,139769.8,181379.8,181706
"sp|Q60837|I12R1_MOUSE","Il12rb1","Interleukin-12 receptor subunit beta-1 OS=Mus musculus GN=Il12rb1 PE=1 SV=2",28998.8,32831.3,30609.7,32352.8,42292.1,39997,83634.4,83382.6
"sp|P04351|IL2_MOUSE","Il2","Interleukin-2 OS=Mus musculus GN=Il2 PE=1 SV=1",10960.3,10838.7,19719.1,16746,46460.5,46592.4,60588.6,64137.9
"sp|P01590|IL2RA_MOUSE","Il2ra","Interleukin-2 receptor subunit alpha OS=Mus musculus GN=Il2ra PE=2 SV=1",6248.8,4201.6,11326.9,6924.6,55133.9,45574.5,93540,95320.7
"sp|P34902|IL2RG_MOUSE","Il2rg","Cytokine receptor common subunit gamma OS=Mus musculus GN=Il2rg PE=2 SV=1",55043.6,54262.8,83783.8,76574.9,134683.8,127408.4,165780,162356
"sp|Q8VHZ7|IMP4_MOUSE","Imp4","U3 small nucleolar ribonucleoprotein protein IMP4 OS=Mus musculus GN=Imp4 PE=2 SV=1",52518.5,51986.9,45701.2,54784.4,63071.1,57273.6,80809.7,78122.1
"sp|O55091|IMPCT_MOUSE","Impact","Protein IMPACT OS=Mus musculus GN=Impact PE=1 SV=2",19563.7,20893.2,20816,20058.1,27888.8,25534.4,39091.9,39027.3
"sp|P24547|IMDH2_MOUSE","Impdh2","Inosine-5'-monophosphate dehydrogenase 2 OS=Mus musculus GN=Impdh2 PE=1 SV=2",139535.4,135782.6,140399.5,128575.1,173283.9,162962.6,271907.9,272040.2
"sp|Q9ESK4|ING2_MOUSE","Ing2","Inhibitor of growth protein 2 OS=Mus musculus GN=Ing2 PE=1 SV=3",22187.9,24823.1,18807,22388.8,24950,23904,38254.3,38396
"sp|Q8VI75|IPO4_MOUSE","Ipo4","Importin-4 OS=Mus musculus GN=Ipo4 PE=1 SV=1",78427.1,75533.2,81874.4,77695.5,116670.3,105543.3,155343.4,163906.9
"sp|Q8BKC5|IPO5_MOUSE","Ipo5","Importin-5 OS=Mus musculus GN=Ipo5 PE=1 SV=3",99699.7,97486.5,103194,96129.8,141405.7,131927.2,209317.9,213962.9
"sp|Q9EPL8|IPO7_MOUSE","Ipo7","Importin-7 OS=Mus musculus GN=Ipo7 PE=1 SV=2",90770,89433.6,91589.8,90049.1,150083.9,133113.4,220805.6,222203.9
"sp|P15314|IRF1_MOUSE","Irf1","Interferon regulatory factor 1 OS=Mus musculus GN=Irf1 PE=1 SV=1",31574.5,27932.3,38656.8,48122.5,57096.1,66228.4,69762.1,69737.7
"sp|Q64287|IRF4_MOUSE","Irf4","Interferon regulatory factor 4 OS=Mus musculus GN=Irf4 PE=1 SV=1",38638.3,41479.2,51427.9,44886.1,228773.1,197097,316521.8,330692
"sp|P23611|IRF8_MOUSE","Irf8","Interferon regulatory factor 8 OS=Mus musculus GN=Irf8 PE=1 SV=1",23947.6,23694.7,26439.7,25328.8,95825.5,82660.7,129681.4,129314.7
"sp|Q60766|IRGM1_MOUSE","Irgm1","Immunity-related GTPase family M protein 1 OS=Mus musculus GN=Irgm1 PE=1 SV=1",117251.5,113988.3,111717.6,110722.2,172449.5,171572.6,184013,182405.1
"tr|Q9Z1M2|Q9Z1M2_MOUSE","Irgm2","Interferon-g induced GTPase OS=Mus musculus GN=Irgm2 PE=1 SV=1",75020.4,74107.7,75938.3,75919.3,111816.7,119520.8,143532.4,137680.9
"sp|Q3U1G5|I20L2_MOUSE","Isg20l2","Interferon-stimulated 20 kDa exonuclease-like 2 OS=Mus musculus GN=Isg20l2 PE=2 SV=2",27254.8,24089.3,22152.9,27639.8,33109.3,31981.6,55275.4,60372.7
"sp|Q9JHU9|INO1_MOUSE","Isyna1","Inositol-3-phosphate synthase 1 OS=Mus musculus GN=Isyna1 PE=2 SV=1",97043.6,102209.7,100787.2,103383.6,103558.4,97212,160504.7,159988.5
"sp|P11688|ITA5_MOUSE","Itga5","Integrin alpha-5 OS=Mus musculus GN=Itga5 PE=1 SV=3",15517.7,14546.6,15381.5,16603,21900.8,21112,30024.6,33539.3
"sp|P09055|ITB1_MOUSE","Itgb1","Integrin beta-1 OS=Mus musculus GN=Itgb1 PE=1 SV=1",65023.9,64921.9,64625,64168.5,87509.6,82356,118940.4,114984.9
"sp|Q61500|ITM2A_MOUSE","Itm2a","Integral membrane protein 2A OS=Mus musculus GN=Itm2a PE=2 SV=2",15402,16359.3,20015,19539.7,43414.5,37506.8,54784.8,56448.1
"sp|O89051|ITM2B_MOUSE","Itm2b","Integral membrane protein 2B OS=Mus musculus GN=Itm2b PE=2 SV=1",40627,39016.8,33917.3,34782.1,46380.6,50675.4,62650.7,58837.6
"sp|Q7TS72|IP3KC_MOUSE","Itpkc","Inositol-trisphosphate 3-kinase C OS=Mus musculus GN=Itpkc PE=1 SV=1",13972,15174,15631.1,14412.5,19234.6,18691.1,23578.2,23438.9
"sp|Q920Q8|NS1BP_MOUSE","Ivns1abp","Influenza virus NS1A-binding protein homolog OS=Mus musculus GN=Ivns1abp PE=1 SV=2",45501.2,45878.2,42986.7,40244.8,99120.3,90034.8,109492.9,115452.8
"sp|Q6IE82|JADE3_MOUSE","Jade3","Protein Jade-3 OS=Mus musculus GN=Jade3 PE=1 SV=1",25258.7,26693.6,25435,24473.8,34197.2,33019,54855.6,53486.9
"sp|Q62120|JAK2_MOUSE","Jak2","Tyrosine-protein kinase JAK2 OS=Mus musculus GN=Jak2 PE=1 SV=2",38713.7,39231.4,34803,34786.8,55141.4,52282,65978.2,63043
"sp|Q9ERI5|JMJD6_MOUSE","Jmjd6","Bifunctional arginine demethylase and lysyl-hydroxylase JMJD6 OS=Mus musculus GN=Jmjd6 PE=1 SV=2",37818.6,37933.6,35749.7,37298.6,46884,46481,72327.7,76330.9
"sp|Q3TA59|JMJD8_MOUSE","Jmjd8","JmjC domain-containing protein 8 OS=Mus musculus GN=Jmjd8 PE=2 SV=2",19644.1,18544.4,21104.4,18342.5,22501.3,19436.4,34980.1,36601.1
"sp|Q9DBJ6|JOS1_MOUSE","Josd1","Josephin-1 OS=Mus musculus GN=Josd1 PE=1 SV=1",10979.2,10459,9684.7,11122.6,14205.7,13392.3,20646.1,18762.8
"sp|P15066|JUND_MOUSE","Jund","Transcription factor jun-D OS=Mus musculus GN=Jund PE=1 SV=1",46603.2,48517.9,54786.7,58234,83431.2,74111.2,119852.6,123408.3
"sp|Q99MN1|SYK_MOUSE","Kars","Lysine--tRNA ligase OS=Mus musculus GN=Kars PE=1 SV=1",166891,165250.8,152257.6,158102,209415.9,198820.4,289876.5,296408.8
"sp|Q9WV86|KTNA1_MOUSE","Katna1","Katanin p60 ATPase-containing subunit A1 OS=Mus musculus GN=Katna1 PE=1 SV=1",32506.1,32456.9,26047.1,35929.7,45794.6,45995.7,54609.1,53400.4
"tr|E9PZI6|E9PZI6_MOUSE","Katna1","Katanin p60 ATPase-containing subunit A1 OS=Mus musculus GN=Katna1 PE=3 SV=1",32901.1,31536.8,26695.8,36644.6,45623.5,45502.3,53999.1,53255.9
"sp|Q8K0T4|KATL1_MOUSE","Katnal1","Katanin p60 ATPase-containing subunit A-like 1 OS=Mus musculus GN=Katnal1 PE=1 SV=1",24689.3,22841.4,18542.7,21844.5,29897.7,26738.8,35812.8,34567.3
"sp|Q3UQV5|KBTB8_MOUSE","Kbtbd8","Kelch repeat and BTB domain-containing protein 8 OS=Mus musculus GN=Kbtbd8 PE=2 SV=1",19991,20957.3,21052,21456.6,30483.9,28178.8,37829.4,36187.3
"sp|P63141|KCNA2_MOUSE","Kcna2","Potassium voltage-gated channel subfamily A member 2 OS=Mus musculus GN=Kcna2 PE=1 SV=1",19120.7,20371.1,20397.5,19353.1,62335.2,50430.3,69379.9,68435.6
